Ticker,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,P/E,P/B,Beta,Market Cap,Dividend Yield
ILMN,2018-02-05 00:00:00-05:00,221.4499969482422,223.5399932861328,212.9499969482422,213.0,1484000,0.0,0.0,-26.134969325153374,5.9063305881374255,1.201,17601056768,
ILMN,2018-02-06 00:00:00-05:00,210.0,221.5500030517578,207.50999450683594,220.8000030517578,1759300,0.0,0.0,-27.09202491432611,6.122618835142883,1.201,17601056768,
ILMN,2018-02-07 00:00:00-05:00,218.85000610351562,223.63999938964844,216.77000427246094,221.1999969482422,1116000,0.0,0.0,-27.141103920029714,6.133710366531963,1.201,17601056768,
ILMN,2018-02-08 00:00:00-05:00,220.9600067138672,221.0,209.47999572753906,209.5399932861328,1299900,0.0,0.0,-25.710428624065376,5.810387191474165,1.201,17601056768,
ILMN,2018-02-09 00:00:00-05:00,211.35000610351562,219.5800018310547,210.0800018310547,217.19000244140625,1798300,0.0,0.0,-26.649080054160276,6.022516219987417,1.201,17601056768,
ILMN,2018-02-12 00:00:00-05:00,218.42999267578125,222.86000061035156,216.35000610351562,221.02999877929688,1000200,0.0,0.0,-27.12024524899348,6.128996444535864,1.201,17601056768,
ILMN,2018-02-13 00:00:00-05:00,219.36000061035156,221.10000610351562,217.8000030517578,220.44000244140625,663000,0.0,0.0,-27.047853060295242,6.112636287646791,1.201,17601056768,
ILMN,2018-02-14 00:00:00-05:00,217.47000122070312,223.85000610351562,216.33999633789062,223.11000061035156,817900,0.0,0.0,-27.37546019758915,6.186673338611639,1.201,17601056768,
ILMN,2018-02-15 00:00:00-05:00,224.60000610351562,229.5500030517578,223.72999572753906,229.1300048828125,804900,0.0,0.0,-28.11411102856595,6.353603551640531,1.201,17601056768,
ILMN,2018-02-16 00:00:00-05:00,228.85000610351562,230.9499969482422,227.02999877929688,229.1999969482422,701400,0.0,0.0,-28.122699012054255,6.35554437923196,1.201,17601056768,
ILMN,2018-02-20 00:00:00-05:00,228.35000610351562,229.9499969482422,225.4600067138672,226.57000732421875,567800,0.0,0.0,-27.800000898677148,6.2826167352749005,1.201,17601056768,
ILMN,2018-02-21 00:00:00-05:00,226.57000732421875,233.25,226.4600067138672,227.91000366210938,549400,0.0,0.0,-27.964417627252683,6.319773830854598,1.201,17601056768,
ILMN,2018-02-22 00:00:00-05:00,229.49000549316406,230.8800048828125,225.9199981689453,226.74000549316406,450100,0.0,0.0,-27.82085956971338,6.287330657270999,1.201,17601056768,
ILMN,2018-02-23 00:00:00-05:00,228.5,233.9199981689453,226.6199951171875,233.83999633789062,536200,0.0,0.0,-28.692024090538727,6.484208089673366,1.201,17601056768,
ILMN,2018-02-26 00:00:00-05:00,234.5399932861328,235.42999267578125,231.02999877929688,233.42999267578125,639800,0.0,0.0,-28.641716892733893,6.472838994974939,1.201,17601056768,
ILMN,2018-02-27 00:00:00-05:00,232.8699951171875,234.0800018310547,229.72999572753906,229.72999572753906,673500,0.0,0.0,-28.187729537121356,6.37024084872415,1.201,17601056768,
ILMN,2018-02-28 00:00:00-05:00,231.25,233.25,227.9499969482422,228.02000427246094,732300,0.0,0.0,-27.977914634657782,6.322824065453815,1.201,17601056768,
ILMN,2018-03-01 00:00:00-05:00,227.41000366210938,229.49000549316406,222.92999267578125,224.5399932861328,747900,0.0,0.0,-27.550919421611386,6.22632596528666,1.201,17601056768,
ILMN,2018-03-02 00:00:00-05:00,222.2899932861328,229.85000610351562,221.49000549316406,229.19000244140625,866200,0.0,0.0,-28.121472692197084,6.355267239037413,1.201,17601056768,
ILMN,2018-03-05 00:00:00-05:00,227.1699981689453,232.47000122070312,226.0500030517578,230.8800048828125,543900,0.0,0.0,-28.328834954946316,6.402129741918656,1.201,17601056768,
ILMN,2018-03-06 00:00:00-05:00,231.33999633789062,236.74000549316406,230.7899932861328,235.75999450683594,600300,0.0,0.0,-28.92760668795533,6.53744820194759,1.201,17601056768,
ILMN,2018-03-07 00:00:00-05:00,233.5399932861328,242.19000244140625,231.6199951171875,241.1999969482422,818300,0.0,0.0,-29.595091650091064,6.688295398281956,1.201,17601056768,
ILMN,2018-03-08 00:00:00-05:00,241.5,243.72000122070312,240.3000030517578,243.52000427246094,757300,0.0,0.0,-29.87975512545533,6.752627465060059,1.201,17601056768,
ILMN,2018-03-09 00:00:00-05:00,244.58999633789062,250.6699981689453,244.14999389648438,250.1199951171875,801100,0.0,0.0,-30.68956995302914,6.935640271668676,1.201,17601056768,
ILMN,2018-03-12 00:00:00-04:00,251.3300018310547,254.88999938964844,250.07000732421875,253.1699981689453,640500,0.0,0.0,-31.063803456312307,7.020214573633511,1.201,17601056768,
ILMN,2018-03-13 00:00:00-04:00,254.94000244140625,256.04998779296875,251.11000061035156,253.5399932861328,606500,0.0,0.0,-31.109201630200342,7.030474261324149,1.201,17601056768,
ILMN,2018-03-14 00:00:00-04:00,254.64999389648438,255.9199981689453,250.4600067138672,251.7899932861328,846900,0.0,0.0,-30.894477703819977,6.981948071046025,1.201,17601056768,
ILMN,2018-03-15 00:00:00-04:00,252.25999450683594,255.57000732421875,251.24000549316406,251.61000061035156,739600,0.0,0.0,-30.872392712926573,6.976957008855379,1.201,17601056768,
ILMN,2018-03-16 00:00:00-04:00,252.9199981689453,256.6400146484375,252.24000549316406,253.91000366210938,1094300,0.0,0.0,-31.154601676332437,7.040734372129589,1.201,17601056768,
ILMN,2018-03-19 00:00:00-04:00,252.5,254.2100067138672,246.7899932861328,248.72999572753906,822700,0.0,0.0,-30.519017880679637,6.897096628886644,1.201,17601056768,
ILMN,2018-03-20 00:00:00-04:00,249.6199951171875,253.17999267578125,247.47999572753906,252.64999389648438,589600,0.0,0.0,-30.999999251102377,7.005795244335866,1.201,17601056768,
ILMN,2018-03-21 00:00:00-04:00,252.25,252.72999572753906,245.97000122070312,246.83999633789062,710100,0.0,0.0,-30.287116115078604,6.844688360310862,1.201,17601056768,
ILMN,2018-03-22 00:00:00-04:00,244.75,247.88999938964844,240.97000122070312,241.1199951171875,820400,0.0,0.0,-29.585275474501532,6.686077007381179,1.201,17601056768,
ILMN,2018-03-23 00:00:00-04:00,241.22000122070312,244.32000732421875,235.32000732421875,235.36000061035156,873000,0.0,0.0,-28.878527682251725,6.52635667055851,1.201,17601056768,
ILMN,2018-03-26 00:00:00-04:00,239.13999938964844,242.6199951171875,236.0,242.27999877929688,940400,0.0,0.0,-29.727607212183663,6.718243040770232,1.201,17601056768,
ILMN,2018-03-27 00:00:00-04:00,243.85000610351562,248.5,236.0,237.3699951171875,651300,0.0,0.0,-29.12515277511503,6.582092313928056,1.201,17601056768,
ILMN,2018-03-28 00:00:00-04:00,238.02999877929688,239.8800048828125,233.2899932861328,234.99000549316406,714900,0.0,0.0,-28.833129508363687,6.516096982867872,1.201,17601056768,
ILMN,2018-03-29 00:00:00-04:00,236.82000732421875,238.89999389648438,232.60000610351562,236.4199981689453,719900,0.0,0.0,-29.008588732385927,6.555749609542891,1.201,17601056768,
ILMN,2018-04-02 00:00:00-04:00,235.8300018310547,236.64999389648438,226.2899932861328,229.92999267578125,812000,0.0,0.0,-28.212269039973158,6.375786614418691,1.201,17601056768,
ILMN,2018-04-03 00:00:00-04:00,230.91000366210938,232.8699951171875,227.24000549316406,229.94000244140625,740200,0.0,0.0,-28.213497232074385,6.376064177728038,1.201,17601056768,
ILMN,2018-04-04 00:00:00-04:00,227.1300048828125,238.66000366210938,225.82000732421875,237.77000427246094,925200,0.0,0.0,-29.17423365306269,6.593184268431936,1.201,17601056768,
ILMN,2018-04-05 00:00:00-04:00,238.82000732421875,239.52000427246094,235.42999267578125,236.3699951171875,571600,0.0,0.0,-29.00245338861196,6.554363062340556,1.201,17601056768,
ILMN,2018-04-06 00:00:00-04:00,234.75999450683594,236.05999755859375,226.07000732421875,228.1699981689453,743300,0.0,0.0,-27.99631879373562,6.32698328394602,1.201,17601056768,
ILMN,2018-04-09 00:00:00-04:00,229.05999755859375,235.10000610351562,228.19000244140625,230.17999267578125,753100,0.0,0.0,-28.242943886598926,6.382718927315565,1.201,17601056768,
ILMN,2018-04-10 00:00:00-04:00,234.60000610351562,240.38999938964844,233.0500030517578,238.9199981689453,744900,0.0,0.0,-29.315337198643597,6.625072738511641,1.201,17601056768,
ILMN,2018-04-11 00:00:00-04:00,237.9600067138672,241.38999938964844,237.19000244140625,237.6699981689453,573900,0.0,0.0,-29.16196296551476,6.590411174027266,1.201,17601056768,
ILMN,2018-04-12 00:00:00-04:00,238.47999572753906,243.9600067138672,238.47999572753906,242.08999633789062,403600,0.0,0.0,-29.704294029189032,6.712974415270239,1.201,17601056768,
ILMN,2018-04-13 00:00:00-04:00,243.6199951171875,243.6199951171875,239.9499969482422,241.44000244140625,366200,0.0,0.0,-29.62454017685966,6.694950570984284,1.201,17601056768,
ILMN,2018-04-16 00:00:00-04:00,243.2100067138672,248.17999267578125,242.74000549316406,245.19000244140625,694300,0.0,0.0,-30.084662876246163,6.798935264437407,1.201,17601056768,
ILMN,2018-04-17 00:00:00-04:00,246.86000061035156,251.24000549316406,245.2100067138672,248.47999572753906,902400,0.0,0.0,-30.488343034053873,6.890164315989769,1.201,17601056768,
ILMN,2018-04-18 00:00:00-04:00,249.3800048828125,252.82000732421875,248.5500030517578,250.0,1157800,0.0,0.0,-30.674846625766868,6.932312896874913,1.201,17601056768,
ILMN,2018-04-19 00:00:00-04:00,249.4499969482422,249.77000427246094,244.00999450683594,245.83999633789062,894600,0.0,0.0,-30.164416728575535,6.8169591087233625,1.201,17601056768,
ILMN,2018-04-20 00:00:00-04:00,246.63999938964844,247.22000122070312,243.4199981689453,244.60000610351562,1092900,0.0,0.0,-30.01227068754793,6.782575107548335,1.201,17601056768,
ILMN,2018-04-23 00:00:00-04:00,245.72999572753906,246.97999572753906,244.2899932861328,245.85000610351562,763100,0.0,0.0,-30.165644920676762,6.81723667203271,1.201,17601056768,
ILMN,2018-04-24 00:00:00-04:00,246.99000549316406,246.99000549316406,234.7100067138672,238.5,1151900,0.0,0.0,-29.263803680981592,6.613426503618667,1.201,17601056768,
ILMN,2018-04-25 00:00:00-04:00,251.99000549316406,251.99000549316406,226.6199951171875,231.19000244140625,2889000,0.0,0.0,-28.366871465203218,6.410725742212413,1.201,17601056768,
ILMN,2018-04-26 00:00:00-04:00,232.0,244.1999969482422,231.52000427246094,242.6300048828125,2530900,0.0,0.0,-29.77055274635736,6.727948448071777,1.201,17601056768,
ILMN,2018-04-27 00:00:00-04:00,241.6300048828125,244.69000244140625,240.44000244140625,244.4499969482422,837100,0.0,0.0,-29.993864656226034,6.77841546594133,1.201,17601056768,
ILMN,2018-04-30 00:00:00-04:00,245.57000732421875,245.88999938964844,240.92999267578125,240.92999267578125,694400,0.0,0.0,-29.5619622915069,6.680808381881187,1.201,17601056768,
ILMN,2018-05-01 00:00:00-04:00,240.02999877929688,243.66000366210938,240.0,242.99000549316406,536900,0.0,0.0,-29.814724600388228,6.737930995567869,1.201,17601056768,
ILMN,2018-05-02 00:00:00-04:00,242.60000610351562,245.97999572753906,239.72000122070312,240.5,638500,0.0,0.0,-29.50920245398773,6.6688850067936665,1.201,17601056768,
ILMN,2018-05-03 00:00:00-04:00,238.4499969482422,240.77999877929688,235.74000549316406,239.92999267578125,623100,0.0,0.0,-29.439262905003833,6.653079130293687,1.201,17601056768,
ILMN,2018-05-04 00:00:00-04:00,237.7899932861328,244.89999389648438,236.72000122070312,244.82000732421875,598300,0.0,0.0,-30.03926470235813,6.788675576746769,1.201,17601056768,
ILMN,2018-05-07 00:00:00-04:00,251.2899932861328,259.2699890136719,250.0500030517578,256.8900146484375,1161500,0.0,0.0,-31.5202471961273,7.123367846502994,1.201,17601056768,
ILMN,2018-05-08 00:00:00-04:00,255.49000549316406,258.0,254.83999633789062,256.1000061035156,829800,0.0,0.0,-31.423313632333205,7.101461500804581,1.201,17601056768,
ILMN,2018-05-09 00:00:00-04:00,256.510009765625,264.20001220703125,254.14999389648438,262.5199890136719,874400,0.0,0.0,-32.211041596769554,7.279482822107752,1.201,17601056768,
ILMN,2018-05-10 00:00:00-04:00,263.8299865722656,266.25,261.7699890136719,264.9800109863281,839600,0.0,0.0,-32.512884783598544,7.347697390298315,1.201,17601056768,
ILMN,2018-05-11 00:00:00-04:00,265.4599914550781,267.32000732421875,264.2699890136719,266.989990234375,611800,0.0,0.0,-32.75950800421779,7.403432610553059,1.201,17601056768,
ILMN,2018-05-14 00:00:00-04:00,266.989990234375,272.8999938964844,266.3299865722656,269.44000244140625,641700,0.0,0.0,-33.06012299894555,7.471369615434274,1.201,17601056768,
ILMN,2018-05-15 00:00:00-04:00,267.5299987792969,267.9200134277344,262.32000732421875,263.75,749100,0.0,0.0,-32.36196319018405,7.3135901062030335,1.201,17601056768,
ILMN,2018-05-16 00:00:00-04:00,263.75,269.6000061035156,263.75,268.8399963378906,564200,0.0,0.0,-32.98650261814609,7.454731895235854,1.201,17601056768,
ILMN,2018-05-17 00:00:00-04:00,268.9599914550781,271.55999755859375,267.4100036621094,268.45001220703125,462800,0.0,0.0,-32.93865180454371,7.443917927156122,1.201,17601056768,
ILMN,2018-05-18 00:00:00-04:00,268.75,271.7799987792969,267.44000244140625,269.6700134277344,525200,0.0,0.0,-33.088345205856974,7.4777476479420555,1.201,17601056768,
ILMN,2018-05-21 00:00:00-04:00,271.0,271.9100036621094,266.9599914550781,268.2900085449219,512300,0.0,0.0,-32.91901945336465,7.43948114535457,1.201,17601056768,
ILMN,2018-05-22 00:00:00-04:00,270.0,273.0,268.30999755859375,270.79998779296875,699100,0.0,0.0,-33.226992367235425,7.509080991403065,1.201,17601056768,
ILMN,2018-05-23 00:00:00-04:00,268.1600036621094,272.7300109863281,267.5799865722656,271.7300109863281,601900,0.0,0.0,-33.34110564249425,7.534869838513937,1.201,17601056768,
ILMN,2018-05-24 00:00:00-04:00,273.2300109863281,273.94000244140625,269.79998779296875,270.8299865722656,588600,0.0,0.0,-33.230673199051,7.509912835101506,1.201,17601056768,
ILMN,2018-05-25 00:00:00-04:00,269.7099914550781,271.3500061035156,264.5,266.2200012207031,679100,0.0,0.0,-32.66503082462615,7.382081391473341,1.201,17601056768,
ILMN,2018-05-29 00:00:00-04:00,264.239990234375,266.7200012207031,261.6099853515625,266.32000732421875,818100,0.0,0.0,-32.677301512174076,7.384854485878011,1.201,17601056768,
ILMN,2018-05-30 00:00:00-04:00,267.82000732421875,275.3399963378906,267.82000732421875,272.3900146484375,733400,0.0,0.0,-33.42208768692485,7.553171246109239,1.201,17601056768,
ILMN,2018-05-31 00:00:00-04:00,271.8399963378906,275.32000732421875,269.69000244140625,272.44000244140625,679000,0.0,0.0,-33.428221158454754,7.554557370196773,1.201,17601056768,
ILMN,2018-06-01 00:00:00-04:00,274.6099853515625,276.6099853515625,271.75,276.3299865722656,504100,0.0,0.0,-33.905519824817866,7.662423718832754,1.201,17601056768,
ILMN,2018-06-04 00:00:00-04:00,277.0,281.739990234375,276.67999267578125,280.260009765625,592100,0.0,0.0,-34.38773125958589,7.771400320706125,1.201,17601056768,
ILMN,2018-06-05 00:00:00-04:00,280.3500061035156,281.510009765625,277.4800109863281,279.1000061035156,488000,0.0,0.0,-34.24539952190376,7.739234287317073,1.201,17601056768,
ILMN,2018-06-06 00:00:00-04:00,280.3800048828125,285.489990234375,277.8800048828125,285.25,677800,0.0,0.0,-35.0,7.909769015334276,1.201,17601056768,
ILMN,2018-06-07 00:00:00-04:00,285.29998779296875,286.1300048828125,278.6600036621094,280.7099914550781,665400,0.0,0.0,-34.4429437368194,7.783877976182739,1.201,17601056768,
ILMN,2018-06-08 00:00:00-04:00,280.3599853515625,282.2099914550781,278.5799865722656,282.0299987792969,617100,0.0,0.0,-34.6049078256806,7.820480791373343,1.201,17601056768,
ILMN,2018-06-11 00:00:00-04:00,281.6000061035156,287.739990234375,281.20001220703125,284.1300048828125,635200,0.0,0.0,-34.86257728623466,7.878712388953012,1.201,17601056768,
ILMN,2018-06-12 00:00:00-04:00,284.0,292.45001220703125,283.2300109863281,292.07000732421875,705700,0.0,0.0,-35.836810714628065,8.098882714256128,1.201,17601056768,
ILMN,2018-06-13 00:00:00-04:00,292.0,293.1499938964844,286.2200012207031,287.239990234375,647700,0.0,0.0,-35.24417058090491,7.964949955199927,1.201,17601056768,
ILMN,2018-06-14 00:00:00-04:00,289.2699890136719,291.3800048828125,287.3399963378906,290.1600036621094,640100,0.0,0.0,-35.60245443706863,8.045919742176451,1.201,17601056768,
ILMN,2018-06-15 00:00:00-04:00,290.1199951171875,291.54998779296875,286.2900085449219,288.75,1377200,0.0,0.0,-35.42944785276074,8.006821395890524,1.201,17601056768,
ILMN,2018-06-18 00:00:00-04:00,286.6499938964844,289.510009765625,284.2900085449219,288.8500061035156,660100,0.0,0.0,-35.44171854030866,8.009594490295195,1.201,17601056768,
ILMN,2018-06-19 00:00:00-04:00,286.2099914550781,286.739990234375,283.5799865722656,285.739990234375,794600,0.0,0.0,-35.060121501150306,7.923356077818678,1.201,17601056768,
ILMN,2018-06-20 00:00:00-04:00,287.0,288.8800048828125,285.25,287.6499938964844,651100,0.0,0.0,-35.29447777870974,7.976319049898354,1.201,17601056768,
ILMN,2018-06-21 00:00:00-04:00,288.45001220703125,289.44000244140625,284.32000732421875,286.04998779296875,442100,0.0,0.0,-35.09815801140721,7.931952078112435,1.201,17601056768,
ILMN,2018-06-22 00:00:00-04:00,286.8999938964844,286.8999938964844,282.29998779296875,282.6499938964844,2279900,0.0,0.0,-34.6809808461944,7.837672791960856,1.201,17601056768,
ILMN,2018-06-25 00:00:00-04:00,282.3500061035156,286.20001220703125,271.67999267578125,274.4599914550781,1370200,0.0,0.0,-33.676072571175226,7.610570153760866,1.201,17601056768,
ILMN,2018-06-26 00:00:00-04:00,275.54998779296875,276.510009765625,273.0899963378906,275.510009765625,1335200,0.0,0.0,-33.804909173696316,7.639686375665502,1.201,17601056768,
ILMN,2018-06-27 00:00:00-04:00,276.489990234375,278.4599914550781,270.45001220703125,270.5799865722656,670700,0.0,0.0,-33.199998352425226,7.502980522204631,1.201,17601056768,
ILMN,2018-06-28 00:00:00-04:00,270.25,277.7699890136719,268.9200134277344,275.5400085449219,787600,0.0,0.0,-33.80859000551189,7.640518219363942,1.201,17601056768,
ILMN,2018-06-29 00:00:00-04:00,276.8599853515625,281.19000244140625,276.79998779296875,279.2900085449219,654100,0.0,0.0,-34.26871270489839,7.744502912817066,1.201,17601056768,
ILMN,2018-07-02 00:00:00-04:00,278.8999938964844,279.1199951171875,274.6600036621094,279.0400085449219,497100,0.0,0.0,-34.23803785827262,7.737570599920192,1.201,17601056768,
ILMN,2018-07-03 00:00:00-04:00,280.6499938964844,282.75,279.5199890136719,280.7699890136719,439600,0.0,0.0,-34.45030540045054,7.785541663579621,1.201,17601056768,
ILMN,2018-07-05 00:00:00-04:00,280.5199890136719,282.8800048828125,277.0,280.489990234375,504800,0.0,0.0,-34.4159497220092,7.777777506984305,1.201,17601056768,
ILMN,2018-07-06 00:00:00-04:00,281.3800048828125,286.95001220703125,280.0400085449219,286.1300048828125,663000,0.0,0.0,-35.1079760592408,7.934170892128011,1.201,17601056768,
ILMN,2018-07-09 00:00:00-04:00,287.489990234375,289.1199951171875,285.2099914550781,288.760009765625,642500,0.0,0.0,-35.43067604486196,8.007098959199872,1.201,17601056768,
ILMN,2018-07-10 00:00:00-04:00,290.8599853515625,293.2200012207031,287.8299865722656,291.44000244140625,1120800,0.0,0.0,-35.75950950201304,8.081413150359266,1.201,17601056768,
ILMN,2018-07-11 00:00:00-04:00,288.5199890136719,297.25,288.5199890136719,294.55999755859375,784300,0.0,0.0,-36.14233098878451,8.167928279915529,1.201,17601056768,
ILMN,2018-07-12 00:00:00-04:00,295.57000732421875,304.9800109863281,295.1700134277344,304.69000244140625,1294200,0.0,0.0,-37.38527637317868,8.448825733893637,1.201,17601056768,
ILMN,2018-07-13 00:00:00-04:00,303.3800048828125,308.5199890136719,302.510009765625,306.989990234375,970600,0.0,0.0,-37.66748346434049,8.512602674053046,1.201,17601056768,
ILMN,2018-07-16 00:00:00-04:00,314.9599914550781,314.9599914550781,301.1600036621094,301.989990234375,694900,0.0,0.0,-37.05398653182515,8.373956416115547,1.201,17601056768,
ILMN,2018-07-17 00:00:00-04:00,300.1000061035156,307.3699951171875,299.510009765625,305.489990234375,675800,0.0,0.0,-37.48343438458589,8.471008796671796,1.201,17601056768,
ILMN,2018-07-18 00:00:00-04:00,305.510009765625,308.0799865722656,303.1099853515625,307.2799987792969,630100,0.0,0.0,-37.70306733488305,8.520644393957708,1.201,17601056768,
ILMN,2018-07-19 00:00:00-04:00,306.32000732421875,311.0899963378906,305.8999938964844,309.1000061035156,543400,0.0,0.0,-37.92638111699578,8.571111834942062,1.201,17601056768,
ILMN,2018-07-20 00:00:00-04:00,309.69000244140625,312.54998779296875,308.6499938964844,311.1499938964844,835300,0.0,0.0,-38.17791336153182,8.627956462204596,1.201,17601056768,
ILMN,2018-07-23 00:00:00-04:00,311.1499938964844,313.6499938964844,310.2799987792969,311.0400085449219,699000,0.0,0.0,-38.16441822637078,8.62490665072018,1.201,17601056768,
ILMN,2018-07-24 00:00:00-04:00,313.2200012207031,314.7699890136719,305.30999755859375,308.6400146484375,1078400,0.0,0.0,-37.869940447661044,8.558356616156102,1.201,17601056768,
ILMN,2018-07-25 00:00:00-04:00,308.0,316.6099853515625,307.8699951171875,315.8299865722656,589800,0.0,0.0,-38.75214559168903,8.757729156538991,1.201,17601056768,
ILMN,2018-07-26 00:00:00-04:00,317.1600036621094,317.1600036621094,309.4100036621094,311.5899963378906,984200,0.0,0.0,-38.23190139115222,8.640157400601463,1.201,17601056768,
ILMN,2018-07-27 00:00:00-04:00,312.7200012207031,314.0,298.20001220703125,301.1499938964844,1257300,0.0,0.0,-36.95091949650115,8.3506639463296,1.201,17601056768,
ILMN,2018-07-30 00:00:00-04:00,297.9700012207031,300.0,287.8500061035156,289.239990234375,1879800,0.0,0.0,-35.489569353911044,8.020408458374927,1.201,17601056768,
ILMN,2018-07-31 00:00:00-04:00,313.1099853515625,325.2200012207031,304.1600036621094,324.3599853515625,3590200,0.0,0.0,-39.79877120878067,8.994259638731178,1.201,17601056768,
ILMN,2018-08-01 00:00:00-04:00,324.1400146484375,332.239990234375,320.3399963378906,323.2300109863281,1468400,0.0,0.0,-39.66012404740222,8.962926295270169,1.201,17601056768,
ILMN,2018-08-02 00:00:00-04:00,320.70001220703125,332.9200134277344,318.7900085449219,332.5,1221600,0.0,0.0,-40.79754601226994,9.219976152843634,1.201,17601056768,
ILMN,2018-08-03 00:00:00-04:00,331.9100036621094,335.19000244140625,328.6700134277344,332.489990234375,1526500,0.0,0.0,-40.79631782016871,9.219698589534287,1.201,17601056768,
ILMN,2018-08-06 00:00:00-04:00,332.7900085449219,337.5799865722656,330.3399963378906,332.3599853515625,809000,0.0,0.0,-40.78036630080521,9.216093651431175,1.201,17601056768,
ILMN,2018-08-07 00:00:00-04:00,337.9100036621094,341.0799865722656,336.04998779296875,337.1600036621094,989400,0.0,0.0,-41.369325602712806,9.349194566788935,1.201,17601056768,
ILMN,2018-08-08 00:00:00-04:00,336.5299987792969,339.04998779296875,335.94000244140625,338.1000061035156,795100,0.0,0.0,-41.48466332558474,9.375260130979553,1.201,17601056768,
